レースID,クッション値
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,8.2
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.4
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.7
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,9.1
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.7
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,9.5
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.9
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.2
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,9.6
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.5
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.8
2.02402E+17,8.7
2.02402E+17,8.7
