年月日,場所,R,馬番,レース名,芝・ダ,距離,馬名,性別,騎手,調教師,所属,父,芝・ダ,コースID,所属,日にち判定,前日判定,水曜日判定,木曜日判定,先週の土曜日判定,先週の日曜日判定,2w前の土曜日判定,2w前の日曜日判定,坂2w前 土 TIME1,坂2w前 土 LAP1,坂2w前 土 LAP2,坂2w前 日 TIME1,坂2w前 日 LAP1,坂2w前 日 LAP2,坂1w前 土 TIME1,坂1w前 土 LAP1,坂1w前 土 LAP2,坂1w前 日 TIME1,坂1w前 日 LAP1,坂1w前 日 LAP2, 坂 水 TIME1, 坂 水 LAP1, 坂 水 LAP2, 坂 水 LAP3, 坂 水 LAP4, 坂 木 TIME1, 坂 木 LAP1, 坂 木 LAP2, 坂 木 LAP3, 坂 木 LAP4, 坂 前日 TIME1,ウ2w前 土 １F,ウ2w前 日 １F,ウ1w前 土 １F,ウ1w前 土 5F,ウ1w前 日 １F,ウ1w前 日 5F,ウ 水 1F,ウ 水 4F,ウ 水 5F,ウ 水 6F,ウ 木 1F,ウ 木 4F,ウ 木 5F,ウ 木 6F,調教師判定,ウ 水1F,ウ 木1F,ウ 1F判定,ウ 前日 5F,水曜日A3,木曜日A3,A3LAP判定,水曜日B3,木曜日B3,B3LAP判定,前日坂路TIME,前日坂路TIME１判定,水曜坂路爆速,木曜坂路爆速,坂路爆速判定,水曜地雷ラップ,木曜地雷ラップ,地雷ラップ判定,コース判定,A3高勝率Lap,本命候補判定,相手候補判定,ZI,脚質,枠,レースID,血統登録番号
20260801,中京,4,13,未勝利・牝,ダ,1800,タガノアルテミス,牝,西塚洸二,西園翔太,栗,サンダースノー,1,中京ダ1800,2,R8.8.1,タガノアルテミス46234,タガノアルテミス46232,タガノアルテミス46233,タガノアルテミス46228,タガノアルテミス46229,タガノアルテミス46221,タガノアルテミス46222,67.8,16.4,16.8,58.9,14.7,13.7,なし,なし,なし,60,13.3,14.4,55.5,12.7,13.1,14.3,15.4,なし,なし,なし,なし,なし,69.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,69.5,×,×,なし,×,×,なし,×,なし,なし,なし,なし,112,差,7,2.02608E+17,23104329
20260801,中京,4,14,未勝利・牝,ダ,1800,メイショウメゴヒメ,牝,田口貫太,大橋勇樹,栗,アニマルキングダム,1,中京ダ1800,2,R8.8.1,メイショウメゴヒメ46234,メイショウメゴヒメ46232,メイショウメゴヒメ46233,メイショウメゴヒメ46228,メイショウメゴヒメ46229,メイショウメゴヒメ46221,メイショウメゴヒメ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,55.1,13.1,13.1,14.3,14.6,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,108,先,7,2.02608E+17,23109040
20260801,中京,4,15,未勝利・牝,ダ,1800,フィデリス,牝,川田将雅,坂口智康,栗,オルフェーヴル,1,中京ダ1800,2,R8.8.1,フィデリス46234,フィデリス46232,フィデリス46233,フィデリス46228,フィデリス46229,フィデリス46221,フィデリス46222,66,15.7,15.3,56.5,12.9,13,65.3,15.7,15.5,58.1,12.5,13,56.5,13.4,13.4,14.1,15.6,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,119,先,8,2.02608E+17,23107064
20260801,中京,4,16,未勝利・牝,ダ,1800,メイショウマグナ,牝,太宰啓介,石橋守,栗,ウインブライト,1,中京ダ1800,2,R8.8.1,メイショウマグナ46234,メイショウマグナ46232,メイショウマグナ46233,メイショウマグナ46228,メイショウマグナ46229,メイショウマグナ46221,メイショウマグナ46222,なし,なし,なし,69.5,16.6,17.5,66.5,15.6,16.3,なし,なし,なし,59.8,14,14,15,16.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.7,70.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,99,追,8,2.02608E+17,23102174
20260801,中京,5,1,未勝利,ダ,1800,ベラジオヴァレル,牡,富田暁,上村洋行,栗,ロードカナロア,1,中京ダ1800,2,R8.8.1,ベラジオヴァレル46234,ベラジオヴァレル46232,ベラジオヴァレル46233,ベラジオヴァレル46228,ベラジオヴァレル46229,ベラジオヴァレル46221,ベラジオヴァレル46222,66.2,16,16.1,66.1,15,15.9,66.8,16,16,55.2,12.5,12.5,55.9,12.9,13.6,13.8,15.6,なし,なし,なし,なし,なし,65.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,65.2,〇,×,なし,×,×,なし,×,なし,なし,なし,なし,115,先,1,2.02608E+17,23103591
20260801,中京,5,2,未勝利,ダ,1800,ゴールデンドラゴン,牡,松若風馬,宮本博,栗,フィエールマン,1,中京ダ1800,2,R8.8.1,ゴールデンドラゴン46234,ゴールデンドラゴン46232,ゴールデンドラゴン46233,ゴールデンドラゴン46228,ゴールデンドラゴン46229,ゴールデンドラゴン46221,ゴールデンドラゴン46222,62.7,15.9,15,65.5,15.2,15.9,なし,なし,なし,61.4,14.9,14.4,57.2,13.1,13.7,14.7,15.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,110,先,1,2.02608E+17,23104872
20260801,中京,5,3,未勝利,ダ,1800,クロンヌジャン,牡,田口貫太,鈴木孝志,栗,アメリカンペイトリオット,1,中京ダ1800,2,R8.8.1,クロンヌジャン46234,クロンヌジャン46232,クロンヌジャン46233,クロンヌジャン46228,クロンヌジャン46229,クロンヌジャン46221,クロンヌジャン46222,67.8,16.6,16.2,59.7,14.2,15,69.1,16,16.5,59.8,14.3,14.4,56,13.3,13.8,14.3,14.6,なし,なし,なし,なし,なし,67.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,67.1,×,×,なし,×,〇,なし,〇,なし,なし,×,×,105,先,2,2.02608E+17,23105001
20260801,中京,5,4,未勝利,ダ,1800,リリーサンダー,牡,西村淳也,緒方努,栗,ミスチヴィアスアレックス,1,中京ダ1800,2,R8.8.1,リリーサンダー46234,リリーサンダー46232,リリーサンダー46233,リリーサンダー46228,リリーサンダー46229,リリーサンダー46221,リリーサンダー46222,なし,なし,なし,なし,なし,なし,68.7,16.1,16.7,61.5,13.3,14.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,63.5,なし,なし,なし,なし,なし,なし,11.8,51.3,0,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,63.5,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,116,先,2,2.02608E+17,23104172
20260801,中京,5,5,未勝利,ダ,1800,サラサダンディー,牡,国分恭介,岡田稲男,栗,デクラレーションオブウォー,1,中京ダ1800,2,R8.8.1,サラサダンディー46234,サラサダンディー46232,サラサダンディー46233,サラサダンディー46228,サラサダンディー46229,サラサダンディー46221,サラサダンディー46222,なし,なし,なし,なし,なし,なし,67.9,16.2,17,56,13.1,13.4,58.8,13.3,13.9,15,16.6,なし,なし,なし,なし,なし,66.1,14,12.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,66.1,×,×,なし,×,〇,なし,〇,なし,なし,×,×,91,差,3,2.02608E+17,23105122
20260801,中京,5,6,未勝利,ダ,1800,チアフルラン,牡,藤懸貴志,渡辺薫彦,栗,シャンハイボビー,1,中京ダ1800,2,R8.8.1,チアフルラン46234,チアフルラン46232,チアフルラン46233,チアフルラン46228,チアフルラン46229,チアフルラン46221,チアフルラン46222,62.6,13.6,15.5,56.1,12.7,14.1,65.8,14.7,15.4,57.7,13,14,54.8,12.9,12.3,13.8,15.8,なし,なし,なし,なし,なし,65.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,65.7,〇,×,なし,×,×,なし,×,なし,なし,なし,なし,92,追,3,2.02608E+17,23104747
20260801,中京,5,7,未勝利,ダ,1800,ニシノエビガタメ,牡,Ｍ．デム,吉村圭司,栗,シルバーステート,1,中京ダ1800,2,R8.8.1,ニシノエビガタメ46234,ニシノエビガタメ46232,ニシノエビガタメ46233,ニシノエビガタメ46228,ニシノエビガタメ46229,ニシノエビガタメ46221,ニシノエビガタメ46222,なし,なし,なし,65.4,15,15.7,66.6,15.4,15.6,56.9,13.2,13,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,66,なし,なし,なし,なし,なし,なし,12.1,53.1,68.3,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,66,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,99,追,4,2.02608E+17,23106271
20260801,中京,5,8,未勝利,ダ,1800,メイショウジンソウ,牡,太宰啓介,本田優,栗,ゴールドドリーム,1,中京ダ1800,2,R8.8.1,メイショウジンソウ46234,メイショウジンソウ46232,メイショウジンソウ46233,メイショウジンソウ46228,メイショウジンソウ46229,メイショウジンソウ46221,メイショウジンソウ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.9,51.5,67.2,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,4,2.02608E+17,23101043
20260801,中京,5,9,未勝利,ダ,1800,メイショウナナシロ,牡,岩田望来,石橋守,栗,カリフォルニアクローム,1,中京ダ1800,2,R8.8.1,メイショウナナシロ46234,メイショウナナシロ46232,メイショウナナシロ46233,メイショウナナシロ46228,メイショウナナシロ46229,メイショウナナシロ46221,メイショウナナシロ46222,67.8,15.7,16.1,67.5,16,16.1,なし,なし,なし,なし,なし,なし,55.9,13.1,13.6,14.4,14.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,122,先,5,2.02608E+17,23103284
20260801,中京,5,10,未勝利,ダ,1800,サンライズジャッジ,牡,加藤祥太,小椋研介,栗,ダノンキングリー,1,中京ダ1800,2,R8.8.1,サンライズジャッジ46234,サンライズジャッジ46232,サンライズジャッジ46233,サンライズジャッジ46228,サンライズジャッジ46229,サンライズジャッジ46221,サンライズジャッジ46222,なし,なし,なし,65.8,14.6,16.1,63.2,14.2,15.2,55.7,12.9,13.6,55,12.9,12.8,13.7,15.6,なし,なし,なし,なし,なし,68,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,68,×,×,なし,×,×,なし,×,なし,なし,なし,なし,104,差,5,2.02608E+17,23101574
20260801,中京,5,11,未勝利,ダ,1800,レディトゥアタック,牡,酒井学,清水久詞,栗,デクラレーションオブウォー,1,中京ダ1800,2,R8.8.1,レディトゥアタック46234,レディトゥアタック46232,レディトゥアタック46233,レディトゥアタック46228,レディトゥアタック46229,レディトゥアタック46221,レディトゥアタック46222,なし,なし,なし,55,12.5,12.9,なし,なし,なし,なし,なし,なし,55.2,13.5,13.3,13.7,14.7,なし,なし,なし,なし,なし,なし,なし,なし,11.6,68.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,96,追,6,2.02608E+17,23104382
20260801,中京,5,12,未勝利,ダ,1800,カセノナユタ,牡,柴田裕一,中尾秀正,栗,アジアエクスプレス,1,中京ダ1800,2,R8.8.1,カセノナユタ46234,カセノナユタ46232,カセノナユタ46233,カセノナユタ46228,カセノナユタ46229,カセノナユタ46221,カセノナユタ46222,64.9,16.4,15.5,58.7,14.1,14.4,なし,なし,なし,59.2,15.3,14,53.6,13.2,12.9,13.5,14,なし,なし,なし,なし,なし,64.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,64.7,〇,×,なし,×,〇,なし,〇,なし,なし,×,×,95,差,6,2.02608E+17,23100530
20260801,中京,5,13,未勝利,ダ,1800,レッドバベル,牡,吉村誠之,池江泰寿,栗,コントレイル,1,中京ダ1800,2,R8.8.1,レッドバベル46234,レッドバベル46232,レッドバベル46233,レッドバベル46228,レッドバベル46229,レッドバベル46221,レッドバベル46222,64.1,14.9,15.2,57.4,12.5,12.6,65.7,15.3,16,57.6,13.2,13.6,54.9,12.6,13.5,13.8,15,なし,なし,なし,なし,なし,63.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,63.1,〇,×,なし,×,×,なし,×,なし,なし,なし,なし,0,　,7,2.02608E+17,23106615
20260801,中京,5,14,未勝利,ダ,1800,サトノグロリア,牡,西塚洸二,友道康夫,栗,サートゥルナーリア,1,中京ダ1800,2,R8.8.1,サトノグロリア46234,サトノグロリア46232,サトノグロリア46233,サトノグロリア46228,サトノグロリア46229,サトノグロリア46221,サトノグロリア46222,66.8,15.6,15.9,67.9,15.8,16.4,65.5,15.9,15.4,なし,なし,なし,58.8,12.6,14.5,15.5,16.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.8,74.9,なし,なし,なし,なし,なし,なし,なし,なし,TRUE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,〇,なし,107,差,7,2.02608E+17,23106888
20260801,中京,5,15,未勝利,ダ,1800,ジャッキーバローズ,牡,コレット,石坂公一,栗,クリソベリル,1,中京ダ1800,2,R8.8.1,ジャッキーバローズ46234,ジャッキーバローズ46232,ジャッキーバローズ46233,ジャッキーバローズ46228,ジャッキーバローズ46229,ジャッキーバローズ46221,ジャッキーバローズ46222,64.3,15.3,16.2,55.8,12.9,13.1,なし,なし,なし,56.3,13.1,13.3,55.8,13.1,13.1,14.1,15.5,なし,なし,なし,なし,なし,63.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,63.5,〇,×,なし,×,〇,なし,〇,なし,なし,×,×,92,追,8,2.02608E+17,23100098
20260801,中京,5,16,未勝利,ダ,1800,フォーシーファイン,牡,団野大成,斉藤崇史,栗,サトノダイヤモンド,1,中京ダ1800,2,R8.8.1,フォーシーファイン46234,フォーシーファイン46232,フォーシーファイン46233,フォーシーファイン46228,フォーシーファイン46229,フォーシーファイン46221,フォーシーファイン46222,なし,なし,なし,56.8,12.4,13.1,なし,なし,なし,57.3,12.7,13.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.7,53.5,68.7,なし,なし,なし,なし,なし,FALSE,〇,なし,〇,0,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,95,差,8,2.02608E+17,23105316
20260801,中京,6,1,桶狭間Ｓ･3勝,ダ,1400,トゥロン,牝,富田暁,井上智史,栗,ナダル,1,中京ダ1400,2,R8.8.1,トゥロン46234,トゥロン46232,トゥロン46233,トゥロン46228,トゥロン46229,トゥロン46221,トゥロン46222,なし,なし,なし,54.5,12.8,12.5,なし,なし,なし,59.2,12.7,13.7,52.7,13.4,12.7,12.8,13.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,〇,なし,〇,〇,なし,〇,なし,なし,×,×,97,差,1,2.02608E+17,22105808
20260801,中京,6,2,桶狭間Ｓ･3勝,ダ,1400,ゴールデンオスカー,牡,高倉稜,堀内岳志,美,スクリーンヒーロー,1,中京ダ1400,1,R8.8.1,ゴールデンオスカー46234,ゴールデンオスカー46232,ゴールデンオスカー46233,ゴールデンオスカー46228,ゴールデンオスカー46229,ゴールデンオスカー46221,ゴールデンオスカー46222,なし,なし,なし,56.9,13.1,13.3,67.9,15.8,15.7,63.1,15,15,52.6,12,12.6,13.6,14.4,なし,なし,なし,なし,なし,なし,14,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,〇,なし,〇,×,なし,×,なし,なし,〇,なし,〇,×,なし,×,なし,〇,〇,なし,93,差,1,2.02608E+17,21101235
20260801,中京,6,3,桶狭間Ｓ･3勝,ダ,1400,スナッピードレッサ,牡,岩田望来,大竹正博,美,Union Rags,1,中京ダ1400,1,R8.8.1,スナッピードレッサ46234,スナッピードレッサ46232,スナッピードレッサ46233,スナッピードレッサ46228,スナッピードレッサ46229,スナッピードレッサ46221,スナッピードレッサ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,55,12.3,13.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,14.6,12,なし,なし,なし,なし,11.3,52,67.8,なし,なし,なし,なし,なし,FALSE,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,129,差,2,2.02608E+17,22110007
20260801,中京,6,4,桶狭間Ｓ･3勝,ダ,1400,ランウインディ,牝,団野大成,中尾秀正,栗,エスポワールシチー,1,中京ダ1400,2,R8.8.1,ランウインディ46234,ランウインディ46232,ランウインディ46233,ランウインディ46228,ランウインディ46229,ランウインディ46221,ランウインディ46222,なし,なし,なし,58.1,14.8,14.5,64,15.9,16.5,58.9,15.5,14.5,53.4,12.8,12,13.6,15,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,102,先,2,2.02608E+17,21106305
20260801,中京,6,5,桶狭間Ｓ･3勝,ダ,1400,シゲルソロソロ,牝,幸英明,谷潔,栗,Runhappy,1,中京ダ1400,2,R8.8.1,シゲルソロソロ46234,シゲルソロソロ46232,シゲルソロソロ46233,シゲルソロソロ46228,シゲルソロソロ46229,シゲルソロソロ46221,シゲルソロソロ46222,65,15.6,15.2,なし,なし,なし,68.9,17.6,16.6,なし,なし,なし,54.6,13.2,12.7,13.8,14.9,なし,なし,なし,なし,なし,65.2,なし,13.6,なし,なし,14,78,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,65.2,〇,×,なし,×,〇,なし,〇,なし,なし,×,×,92,追,3,2.02608E+17,20110100
20260801,中京,6,6,桶狭間Ｓ･3勝,ダ,1400,ホワイトガーベラ,牡,田口貫太,千葉直人,美,アジアエクスプレス,1,中京ダ1400,1,R8.8.1,ホワイトガーベラ46234,ホワイトガーベラ46232,ホワイトガーベラ46233,ホワイトガーベラ46228,ホワイトガーベラ46229,ホワイトガーベラ46221,ホワイトガーベラ46222,なし,なし,なし,69.2,15.7,16.4,66.2,16,16.1,なし,なし,なし,53.4,12.6,12.6,13.4,14.8,なし,なし,なし,なし,なし,なし,なし,なし,15.2,0,12,67,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,92,　,3,2.02608E+17,19101295
20260801,中京,6,7,桶狭間Ｓ･3勝,ダ,1400,スニーカースキル,牝,コレット,杉山晴紀,栗,キズナ,1,中京ダ1400,2,R8.8.1,スニーカースキル46234,スニーカースキル46232,スニーカースキル46233,スニーカースキル46228,スニーカースキル46229,スニーカースキル46221,スニーカースキル46222,69.2,16.1,16.5,58.6,13.4,14.4,なし,なし,なし,59.8,14.4,14.3,55.9,13.2,12.8,14,15.9,なし,なし,なし,なし,なし,68.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,68.8,×,×,なし,×,〇,なし,〇,なし,なし,×,×,112,差,4,2.02608E+17,22105964
20260801,中京,6,8,桶狭間Ｓ･3勝,ダ,1400,ニューオーリンズ,牡,松若風馬,杉山晴紀,栗,リアルスティール,1,中京ダ1400,2,R8.8.1,ニューオーリンズ46234,ニューオーリンズ46232,ニューオーリンズ46233,ニューオーリンズ46228,ニューオーリンズ46229,ニューオーリンズ46221,ニューオーリンズ46222,67.9,16.3,16.6,57,12.5,13.3,なし,なし,なし,58.6,14.1,14.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.4,51.4,0,なし,なし,なし,なし,なし,FALSE,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,123,逃,4,2.02608E+17,22106920
20260801,中京,6,9,桶狭間Ｓ･3勝,ダ,1400,ヴィリアリート,牝,西塚洸二,西村真幸,栗,ナダル,1,中京ダ1400,2,R8.8.1,ヴィリアリート46234,ヴィリアリート46232,ヴィリアリート46233,ヴィリアリート46228,ヴィリアリート46229,ヴィリアリート46221,ヴィリアリート46222,62.5,15.2,15.3,58.6,14.3,14.2,64.3,15.2,15.4,66.7,15.7,16.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12,51.3,65.4,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,114,差,5,2.02608E+17,22105853
20260801,中京,6,10,桶狭間Ｓ･3勝,ダ,1400,ルシフェル,牝,吉村誠之,西園翔太,栗,ハーツクライ,1,中京ダ1400,2,R8.8.1,ルシフェル46234,ルシフェル46232,ルシフェル46233,ルシフェル46228,ルシフェル46229,ルシフェル46221,ルシフェル46222,67.3,16.1,15.9,57.3,12.3,14.7,なし,なし,なし,58.2,11.9,13.2,55.9,12.2,12.9,14.7,16.1,なし,なし,なし,なし,なし,67.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,67.2,×,×,なし,×,×,なし,×,なし,なし,なし,なし,110,差,5,2.02608E+17,21105379
20260801,中京,6,11,桶狭間Ｓ･3勝,ダ,1400,レイズカイザー,セ,西村淳也,久保田貴,美,ヘニーヒューズ,1,中京ダ1400,1,R8.8.1,レイズカイザー46234,レイズカイザー46232,レイズカイザー46233,レイズカイザー46228,レイズカイザー46229,レイズカイザー46221,レイズカイザー46222,なし,なし,なし,55.9,12.1,13.7,なし,なし,なし,55.8,13.9,13.9,55.1,11.9,13.5,14.5,15.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,〇,なし,〇,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,〇,〇,なし,104,逃,6,2.02608E+17,20100583
20260801,中京,6,12,桶狭間Ｓ･3勝,ダ,1400,ナッカーフェイス,牡,秋山稔樹,北出成人,栗,シニスターミニスター,1,中京ダ1400,2,R8.8.1,ナッカーフェイス46234,ナッカーフェイス46232,ナッカーフェイス46233,ナッカーフェイス46228,ナッカーフェイス46229,ナッカーフェイス46221,ナッカーフェイス46222,66.7,15.5,16,なし,なし,なし,68.1,15.5,15.9,58.3,13.5,14.2,55.1,13.2,13.1,13.6,15.2,なし,なし,なし,なし,なし,67.8,なし,13.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,67.8,×,×,なし,×,〇,なし,〇,なし,なし,×,×,94,追,6,2.02608E+17,19100110
20260801,中京,6,13,桶狭間Ｓ･3勝,ダ,1400,ピエマンソン,牡,Ｍ．デム,平田修,栗,ジャスタウェイ,1,中京ダ1400,2,R8.8.1,ピエマンソン46234,ピエマンソン46232,ピエマンソン46233,ピエマンソン46228,ピエマンソン46229,ピエマンソン46221,ピエマンソン46222,59.9,13.9,13.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,53.3,13.1,12.8,13,14.4,なし,なし,なし,なし,なし,67.4,なし,13.7,なし,なし,11.7,69.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,67.4,×,×,なし,×,〇,なし,〇,なし,なし,×,×,114,差,7,2.02608E+17,22100204
20260801,中京,6,14,桶狭間Ｓ･3勝,ダ,1400,リサシテーション,牡,菱田裕二,岡田稲男,栗,リオンディーズ,1,中京ダ1400,2,R8.8.1,リサシテーション46234,リサシテーション46232,リサシテーション46233,リサシテーション46228,リサシテーション46229,リサシテーション46221,リサシテーション46222,なし,なし,なし,56.9,12.5,13.5,66.2,15.5,16.5,56.2,12.5,13.5,54.8,13,12.9,13.9,15,なし,なし,なし,なし,なし,66.3,17.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,66.3,×,×,なし,×,〇,なし,〇,なし,なし,×,×,111,差,7,2.02608E+17,23106651
20260801,中京,6,15,桶狭間Ｓ･3勝,ダ,1400,ヤマニンアストロン,牡,坂井瑠星,石橋守,栗,ディーマジェスティ,1,中京ダ1400,2,R8.8.1,ヤマニンアストロン46234,ヤマニンアストロン46232,ヤマニンアストロン46233,ヤマニンアストロン46228,ヤマニンアストロン46229,ヤマニンアストロン46221,ヤマニンアストロン46222,67.7,15.8,16.3,56.2,13.3,13.8,67.7,16.4,17,61.4,14.5,14.9,54.1,13,13.2,13.4,14.5,なし,なし,なし,なし,なし,69.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,69.4,×,×,なし,×,〇,なし,〇,なし,なし,×,×,119,差,8,2.02608E+17,21106594
20260801,中京,6,16,桶狭間Ｓ･3勝,ダ,1400,メイショウクリフト,牡,角田大和,笹田和秀,栗,シルバーステート,1,中京ダ1400,2,R8.8.1,メイショウクリフト46234,メイショウクリフト46232,メイショウクリフト46233,メイショウクリフト46228,メイショウクリフト46229,メイショウクリフト46221,メイショウクリフト46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,52.9,12.8,12.7,13.4,14,なし,なし,なし,なし,なし,なし,14.4,12.8,なし,なし,11.9,67.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,×,なし,×,×,なし,×,なし,なし,〇,なし,〇,×,なし,×,なし,なし,なし,なし,86,追,8,2.02608E+17,19104260
