年月日,場所,R,馬番,レース名,芝・ダ,距離,馬名,性別,騎手,調教師,所属,父,芝・ダ,コースID,所属,日にち判定,前日判定,水曜日判定,木曜日判定,先週の土曜日判定,先週の日曜日判定,2w前の土曜日判定,2w前の日曜日判定,坂2w前 土 TIME1,坂2w前 土 LAP1,坂2w前 土 LAP2,坂2w前 日 TIME1,坂2w前 日 LAP1,坂2w前 日 LAP2,坂1w前 土 TIME1,坂1w前 土 LAP1,坂1w前 土 LAP2,坂1w前 日 TIME1,坂1w前 日 LAP1,坂1w前 日 LAP2, 坂 水 TIME1, 坂 水 LAP1, 坂 水 LAP2, 坂 木 TIME1, 坂 木 LAP1, 坂 木 LAP2, 坂 前日 TIME1,ウ2w前 土 １F,ウ2w前 日 １F,ウ1w前 土 １F,ウ1w前 土 5F,ウ1w前 日 １F,ウ1w前 日 5F,ウ 水 1F,ウ 水 4F,ウ 水 5F,ウ 木 1F,ウ 木 4F,ウ 木 5F,調教師判定,ウ 水1F,ウ 木1F,ウ 1F判定,ウ 前日 5F,水曜日A3,木曜日A3,A3LAP判定,水曜日B3,木曜日B3,B3LAP判定,前日坂路TIME,前日坂路TIME１判定,水曜坂路爆速,木曜坂路爆速,坂路爆速判定,水曜地雷ラップ,木曜地雷ラップ,地雷ラップ判定,コース判定,本命候補判定,相手候補判定,ZI,脚質,枠
20260712,福島,12,16,彦星賞･2勝,ダ,1150,ホウオウプレミア,牡,岩田康誠,奥村武,美,ロードカナロア,1,福島ダ1150,1,R8.7.12,ホウオウプレミア46214,ホウオウプレミア46211,ホウオウプレミア46212,ホウオウプレミア46207,ホウオウプレミア46208,ホウオウプレミア46200,ホウオウプレミア46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12,72.2,11.4,52.4,68,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,108,差,8
20260712,小倉,1,1,未勝利・牝,芝,1200,リザレクティア,牝,秋山稔樹,高橋康之,栗,サートゥルナーリア,2,小倉芝1200,2,R8.7.12,リザレクティア46214,リザレクティア46211,リザレクティア46212,リザレクティア46207,リザレクティア46208,リザレクティア46200,リザレクティア46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,55.3,12.3,13.1,なし,なし,なし,なし,なし,13.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,88,　,1
20260712,小倉,1,2,未勝利・牝,芝,1200,コースタルロード,牝,西塚洸二,辻野泰之,栗,ロードカナロア,2,小倉芝1200,2,R8.7.12,コースタルロード46214,コースタルロード46211,コースタルロード46212,コースタルロード46207,コースタルロード46208,コースタルロード46200,コースタルロード46201,65.6,16.5,16,57,13.3,13.1,62.6,14.8,15.3,55,12.5,12.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.6,54.4,69.3,なし,なし,なし,FALSE,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,1
20260712,小倉,1,3,未勝利・牝,芝,1200,アリディプラチノ,牝,国分優作,畑端省吾,栗,ホークビル,2,小倉芝1200,2,R8.7.12,アリディプラチノ46214,アリディプラチノ46211,アリディプラチノ46212,アリディプラチノ46207,アリディプラチノ46208,アリディプラチノ46200,アリディプラチノ46201,なし,なし,なし,なし,なし,なし,68.7,16.1,16.3,62.6,13.1,14.8,55.2,12.8,13.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,98,先,2
20260712,小倉,1,4,未勝利・牝,芝,1200,ドゥボヌール,牝,永島まな,奥村豊,栗,モーリス,2,小倉芝1200,2,R8.7.12,ドゥボヌール46214,ドゥボヌール46211,ドゥボヌール46212,ドゥボヌール46207,ドゥボヌール46208,ドゥボヌール46200,ドゥボヌール46201,なし,なし,なし,60.3,15,15.2,57.5,14,14.1,なし,なし,なし,54.4,12.7,12.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,95,先,2
20260712,小倉,1,5,未勝利・牝,芝,1200,ビケイムフリー,牝,田口貫太,吉村圭司,栗,サートゥルナーリア,2,小倉芝1200,2,R8.7.12,ビケイムフリー46214,ビケイムフリー46211,ビケイムフリー46212,ビケイムフリー46207,ビケイムフリー46208,ビケイムフリー46200,ビケイムフリー46201,67.2,15.8,16.6,54.2,13.6,13,なし,なし,なし,66.9,15.9,16.1,55,13.1,12.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,86,差,3
20260712,小倉,1,6,未勝利・牝,芝,1200,シャンデリュイーズ,牝,松若風馬,小栗実,栗,ダノンキングリー,2,小倉芝1200,2,R8.7.12,シャンデリュイーズ46214,シャンデリュイーズ46211,シャンデリュイーズ46212,シャンデリュイーズ46207,シャンデリュイーズ46208,シャンデリュイーズ46200,シャンデリュイーズ46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,113,逃,3
20260712,小倉,1,7,未勝利・牝,芝,1200,ピンクパンサー,牝,加藤祥太,庄野靖志,栗,アルアイン,2,小倉芝1200,2,R8.7.12,ピンクパンサー46214,ピンクパンサー46211,ピンクパンサー46212,ピンクパンサー46207,ピンクパンサー46208,ピンクパンサー46200,ピンクパンサー46201,67.5,15.7,16.4,56.7,13.4,14,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.3,79.3,12.3,51.2,64.8,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,98,　,4
20260712,小倉,1,8,未勝利・牝,芝,1200,ブライトエンジェル,牝,角田大和,角田晃一,栗,コントレイル,2,小倉芝1200,2,R8.7.12,ブライトエンジェル46214,ブライトエンジェル46211,ブライトエンジェル46212,ブライトエンジェル46207,ブライトエンジェル46208,ブライトエンジェル46200,ブライトエンジェル46201,68.3,16.9,16.4,64.6,16.7,16.1,なし,なし,なし,64.9,15.6,16.2,56.7,12.8,13.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,100,先,4
20260712,小倉,1,9,未勝利・牝,芝,1200,テンタイムトップ,牝,亀田温心,高柳大輔,栗,ナダル,2,小倉芝1200,2,R8.7.12,テンタイムトップ46214,テンタイムトップ46211,テンタイムトップ46212,テンタイムトップ46207,テンタイムトップ46208,テンタイムトップ46200,テンタイムトップ46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,66.4,15.8,15.7,57.1,13,14.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,91,差,5
20260712,小倉,1,10,未勝利・牝,芝,1200,ホーリーステップ,牝,森田誠也,斉藤崇史,栗,ダノンキングリー,2,小倉芝1200,2,R8.7.12,ホーリーステップ46214,ホーリーステップ46211,ホーリーステップ46212,ホーリーステップ46207,ホーリーステップ46208,ホーリーステップ46200,ホーリーステップ46201,なし,なし,なし,なし,なし,なし,67.5,15.4,15.7,67.8,16.4,17,56.9,12.8,13.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,122,逃,5
20260712,小倉,1,11,未勝利・牝,芝,1200,ハクサンテドリガワ,牝,吉村誠之,小崎憲,栗,ハクサンムーン,2,小倉芝1200,2,R8.7.12,ハクサンテドリガワ46214,ハクサンテドリガワ46211,ハクサンテドリガワ46212,ハクサンテドリガワ46207,ハクサンテドリガワ46208,ハクサンテドリガワ46200,ハクサンテドリガワ46201,なし,なし,なし,なし,なし,なし,61.2,15.5,15.5,54.4,13.2,13.4,64.7,16.1,15.8,55,12.3,12.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,×,×,×,×,×,なし,なし,×,×,×,×,なし,×,なし,なし,なし,104,先,6
20260712,小倉,1,12,未勝利・牝,芝,1200,ヨウリンケイジュ,牝,団野大成,吉村圭司,栗,マジェスティックウォリアー,2,小倉芝1200,2,R8.7.12,ヨウリンケイジュ46214,ヨウリンケイジュ46211,ヨウリンケイジュ46212,ヨウリンケイジュ46207,ヨウリンケイジュ46208,ヨウリンケイジュ46200,ヨウリンケイジュ46201,68.1,15.8,16.4,66.9,15.4,15.9,66,15.9,15.8,67.2,15.5,15.5,54.9,13.1,13.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,93,逃,6
20260712,小倉,1,13,未勝利・牝,芝,1200,フルフィルメント,牝,国分恭介,宮地貴稔,栗,ベンバトル,2,小倉芝1200,2,R8.7.12,フルフィルメント46214,フルフィルメント46211,フルフィルメント46212,フルフィルメント46207,フルフィルメント46208,フルフィルメント46200,フルフィルメント46201,なし,なし,なし,56.3,14.5,13.1,66.1,15.9,15.6,55.4,13.5,13.4,53.7,13,12.8,なし,なし,なし,なし,16.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,108,先,7
20260712,小倉,1,14,未勝利・牝,芝,1200,ロージーキャンドル,牝,幸英明,小栗実,栗,サトノクラウン,2,小倉芝1200,2,R8.7.12,ロージーキャンドル46214,ロージーキャンドル46211,ロージーキャンドル46212,ロージーキャンドル46207,ロージーキャンドル46208,ロージーキャンドル46200,ロージーキャンドル46201,なし,なし,なし,69.7,17.1,16.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.1,75.3,11.9,54.1,0,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,83,追,7
20260712,小倉,1,15,未勝利・牝,芝,1200,ベルセクレト,牝,高杉吏麒,藤岡健一,栗,リアルスティール,2,小倉芝1200,2,R8.7.12,ベルセクレト46214,ベルセクレト46211,ベルセクレト46212,ベルセクレト46207,ベルセクレト46208,ベルセクレト46200,ベルセクレト46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.4,54.1,71.6,なし,なし,なし,FALSE,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,103,　,8
20260712,小倉,1,16,未勝利・牝,芝,1200,ティグリス,牝,コレット,杉山晴紀,栗,エピファネイア,2,小倉芝1200,2,R8.7.12,ティグリス46214,ティグリス46211,ティグリス46212,ティグリス46207,ティグリス46208,ティグリス46200,ティグリス46201,69.7,15.9,17.9,63.2,14.7,15.9,67,15.9,16.2,58.2,13.6,13.7,56.1,12.6,13.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,109,先,8
20260712,小倉,1,17,未勝利・牝,芝,1200,マルモズイルバア,牝,富田暁,中尾秀正,栗,シルバーステート,2,小倉芝1200,2,R8.7.12,マルモズイルバア46214,マルモズイルバア46211,マルモズイルバア46212,マルモズイルバア46207,マルモズイルバア46208,マルモズイルバア46200,マルモズイルバア46201,なし,なし,なし,59.2,14.8,14.6,なし,なし,なし,58.9,14.5,14.9,53.9,12.5,12.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,81,差,8
20260712,小倉,2,1,未勝利,ダ,1000,ゼンノトヨタマヒメ,牝,田山旺佑,中村直也,栗,ロードカナロア,1,小倉ダ1000,2,R8.7.12,ゼンノトヨタマヒメ46214,ゼンノトヨタマヒメ46211,ゼンノトヨタマヒメ46212,ゼンノトヨタマヒメ46207,ゼンノトヨタマヒメ46208,ゼンノトヨタマヒメ46200,ゼンノトヨタマヒメ46201,67.6,15.3,15.6,55.8,13.2,13.4,なし,なし,なし,56.4,12.9,12.8,53.5,12.5,12,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,なし,×,×,なし,×,なし,〇,なし,96,差,1
20260712,小倉,2,2,未勝利,ダ,1000,ペコリズム,牝,幸英明,森田直行,栗,タワーオブロンドン,1,小倉ダ1000,2,R8.7.12,ペコリズム46214,ペコリズム46211,ペコリズム46212,ペコリズム46207,ペコリズム46208,ペコリズム46200,ペコリズム46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,53.9,12.3,12.2,53.7,12.6,12.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,103,追,2
20260712,小倉,2,3,未勝利,ダ,1000,タガノプディング,牝,松山弘平,小林真也,栗,ミスチヴィアスアレックス,1,小倉ダ1000,2,R8.7.12,タガノプディング46214,タガノプディング46211,タガノプディング46212,タガノプディング46207,タガノプディング46208,タガノプディング46200,タガノプディング46201,なし,なし,なし,67.9,17.1,16.9,65.5,15.3,16.2,58.4,13,13.9,55.4,12.9,13.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,121,先,3
20260712,小倉,2,4,未勝利,ダ,1000,シュタルク,牡,田口貫太,河嶋宏樹,栗,タワーオブロンドン,1,小倉ダ1000,2,R8.7.12,シュタルク46214,シュタルク46211,シュタルク46212,シュタルク46207,シュタルク46208,シュタルク46200,シュタルク46201,なし,なし,なし,なし,なし,なし,62.4,15.5,15.6,56.2,14,14,51.5,12.5,12.6,なし,なし,なし,なし,なし,16.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,〇,なし,〇,×,なし,×,なし,なし,なし,102,差,3
20260712,小倉,2,5,未勝利,ダ,1000,メイショウアヤカ,牝,川端海翼,荒川義之,栗,シルバーステート,1,小倉ダ1000,2,R8.7.12,メイショウアヤカ46214,メイショウアヤカ46211,メイショウアヤカ46212,メイショウアヤカ46207,メイショウアヤカ46208,メイショウアヤカ46200,メイショウアヤカ46201,63.7,16.2,15.6,なし,なし,なし,67,16.3,16.3,なし,なし,なし,56.1,14.4,13,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,83,追,4
20260712,小倉,2,6,未勝利,ダ,1000,クロカミジョウ,牝,菱田裕二,岡田稲男,栗,ジャスタウェイ,1,小倉ダ1000,2,R8.7.12,クロカミジョウ46214,クロカミジョウ46211,クロカミジョウ46212,クロカミジョウ46207,クロカミジョウ46208,クロカミジョウ46200,クロカミジョウ46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,58.6,13.8,14,56.1,13.2,13.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,120,先,4
20260712,小倉,2,7,未勝利,ダ,1000,フチサンチャチャ,牡,岡田祥嗣,笹田和秀,栗,フィレンツェファイア,1,小倉ダ1000,2,R8.7.12,フチサンチャチャ46214,フチサンチャチャ46211,フチサンチャチャ46212,フチサンチャチャ46207,フチサンチャチャ46208,フチサンチャチャ46200,フチサンチャチャ46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,54.3,13.5,12.8,なし,なし,なし,なし,なし,12.3,なし,なし,13.1,69.6,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,×,×,86,　,5
20260712,小倉,2,8,未勝利,ダ,1000,ラインメテオラ,牡,富田暁,長谷川浩,栗,リオンディーズ,1,小倉ダ1000,2,R8.7.12,ラインメテオラ46214,ラインメテオラ46211,ラインメテオラ46212,ラインメテオラ46207,ラインメテオラ46208,ラインメテオラ46200,ラインメテオラ46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.5,71.4,なし,なし,12,51.5,66.1,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,107,逃,5
20260712,小倉,2,9,未勝利,ダ,1000,キャッチアシーフ,牡,高杉吏麒,佐藤悠太,栗,マインドユアビスケッツ,1,小倉ダ1000,2,R8.7.12,キャッチアシーフ46214,キャッチアシーフ46211,キャッチアシーフ46212,キャッチアシーフ46207,キャッチアシーフ46208,キャッチアシーフ46200,キャッチアシーフ46201,67.5,15.7,16.5,なし,なし,なし,62.3,14.4,15.6,58.1,13.9,14,57,12.6,14,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,121,先,6
20260712,小倉,2,10,未勝利,ダ,1000,ナブッコ,牡,柴田裕一,橋田宜長,栗,モーリス,1,小倉ダ1000,2,R8.7.12,ナブッコ46214,ナブッコ46211,ナブッコ46212,ナブッコ46207,ナブッコ46208,ナブッコ46200,ナブッコ46201,67.3,15.5,16.3,66.2,14.9,15.4,67,15.6,16,65.7,15.5,16.1,54.2,12.4,13.3,なし,なし,なし,なし,なし,なし,15.4,0,12.2,83.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,109,先,6
20260712,小倉,2,11,未勝利,ダ,1000,ジョーヴェスタ,牝,永島まな,松下武士,栗,パイロ,1,小倉ダ1000,2,R8.7.12,ジョーヴェスタ46214,ジョーヴェスタ46211,ジョーヴェスタ46212,ジョーヴェスタ46207,ジョーヴェスタ46208,ジョーヴェスタ46200,ジョーヴェスタ46201,68,16.9,16.4,62.1,15.3,15.1,67.8,15.7,16.5,56.5,13.4,13.7,54.7,12.7,12.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,92,先,7
20260712,小倉,2,12,未勝利,ダ,1000,トーアウィリアム,牡,秋山稔樹,牧田和弥,栗,アポロキングダム,1,小倉ダ1000,2,R8.7.12,トーアウィリアム46214,トーアウィリアム46211,トーアウィリアム46212,トーアウィリアム46207,トーアウィリアム46208,トーアウィリアム46200,トーアウィリアム46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,53.6,12.7,12.4,なし,なし,15.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,×,なし,×,×,なし,なし,なし,×,×,なし,なし,なし,なし,なし,なし,91,先,7
20260712,小倉,2,13,未勝利,ダ,1000,キタノプレミアム,牝,森田誠也,坂口智康,栗,ダノンプレミアム,1,小倉ダ1000,2,R8.7.12,キタノプレミアム46214,キタノプレミアム46211,キタノプレミアム46212,キタノプレミアム46207,キタノプレミアム46208,キタノプレミアム46200,キタノプレミアム46201,なし,なし,なし,60.4,13.4,14.5,なし,なし,なし,59.6,14.1,14,53.6,12.2,12.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,108,先,8
20260712,小倉,2,14,未勝利,ダ,1000,ハクサンリング,牡,西塚洸二,緒方努,栗,ハクサンムーン,1,小倉ダ1000,2,R8.7.12,ハクサンリング46214,ハクサンリング46211,ハクサンリング46212,ハクサンリング46207,ハクサンリング46208,ハクサンリング46200,ハクサンリング46201,なし,なし,なし,65,15,16.3,65.6,15.4,16.5,59.8,14.2,14.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.3,53,68.1,なし,なし,×,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,100,差,8
20260712,小倉,3,1,未勝利,芝,2000,グレイイメル,牡,高倉稜,武英智,栗,シルバーステート,2,小倉芝2000,2,R8.7.12,グレイイメル46214,グレイイメル46211,グレイイメル46212,グレイイメル46207,グレイイメル46208,グレイイメル46200,グレイイメル46201,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,101,追,1
20260712,小倉,3,2,未勝利,芝,2000,ラルヴァンダード,牡,松山弘平,安田翔伍,栗,エピファネイア,2,小倉芝2000,2,R8.7.12,ラルヴァンダード46214,ラルヴァンダード46211,ラルヴァンダード46212,ラルヴァンダード46207,ラルヴァンダード46208,ラルヴァンダード46200,ラルヴァンダード46201,なし,なし,なし,なし,なし,なし,69.3,16,15.9,67.8,15.4,15.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,13.1,57,72.4,なし,なし,なし,FALSE,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,118,　,2
20260712,小倉,3,3,未勝利,芝,2000,ロイドウェバー,牡,コレット,杉山晴紀,栗,エピファネイア,2,小倉芝2000,2,R8.7.12,ロイドウェバー46214,ロイドウェバー46211,ロイドウェバー46212,ロイドウェバー46207,ロイドウェバー46208,ロイドウェバー46200,ロイドウェバー46201,69.5,16,16.1,なし,なし,なし,69.8,16.2,16.5,58,12.4,13.7,なし,なし,なし,なし,なし,なし,なし,なし,13.9,なし,なし,なし,なし,11.4,51.2,0,なし,なし,なし,FALSE,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,2
20260712,小倉,3,4,未勝利,芝,2000,スーパービジー,牡,幸英明,庄野靖志,栗,スワーヴリチャード,2,小倉芝2000,2,R8.7.12,スーパービジー46214,スーパービジー46211,スーパービジー46212,スーパービジー46207,スーパービジー46208,スーパービジー46200,スーパービジー46201,69.2,17.5,16.6,59.3,14.6,14.2,63.8,16,15.4,55.3,13.6,13.6,53.4,12.5,12.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,99,追,3
20260712,小倉,3,5,未勝利,芝,2000,チェファルー,牡,団野大成,上村洋行,栗,リオンディーズ,2,小倉芝2000,2,R8.7.12,チェファルー46214,チェファルー46211,チェファルー46212,チェファルー46207,チェファルー46208,チェファルー46200,チェファルー46201,65.9,15.2,15.7,57.2,13.8,13.7,65.3,15.4,15.6,62.3,14.5,15,52.8,12.1,12.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,〇,なし,〇,×,なし,×,なし,なし,なし,115,差,3
20260712,小倉,3,6,未勝利,芝,2000,キービート,牡,長岡禎仁,宮徹,栗,ファインニードル,2,小倉芝2000,2,R8.7.12,キービート46214,キービート46211,キービート46212,キービート46207,キービート46208,キービート46200,キービート46201,63.6,15.6,15.3,なし,なし,なし,なし,なし,なし,58,12.6,14.4,53.6,12.4,12.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,104,追,4
20260712,小倉,3,7,未勝利,芝,2000,ブルーザー,牡,田山旺佑,池添学,栗,モーリス,2,小倉芝2000,2,R8.7.12,ブルーザー46214,ブルーザー46211,ブルーザー46212,ブルーザー46207,ブルーザー46208,ブルーザー46200,ブルーザー46201,なし,なし,なし,60.2,13.6,14.6,なし,なし,なし,57.6,13.7,13.7,56.2,12.6,13,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,120,差,4
20260712,小倉,3,8,未勝利,芝,2000,レヴロード,牡,森田誠也,畑端省吾,栗,キセキ,2,小倉芝2000,2,R8.7.12,レヴロード46214,レヴロード46211,レヴロード46212,レヴロード46207,レヴロード46208,レヴロード46200,レヴロード46201,67.2,16.9,16.7,66.2,15.8,15.1,67.1,16.8,16.9,62.1,13.5,13.6,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.7,54.6,70.6,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,93,追,5
20260712,小倉,3,9,未勝利,芝,2000,アージュドール,牡,松若風馬,森田直行,栗,オルフェーヴル,2,小倉芝2000,2,R8.7.12,アージュドール46214,アージュドール46211,アージュドール46212,アージュドール46207,アージュドール46208,アージュドール46200,アージュドール46201,68.4,16,15.7,なし,なし,なし,なし,なし,なし,55.3,0,0,54.4,12.7,13,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,93,差,5
